date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,daylight_duration,sunshine_duration,sunset,sunrise,weather_code,shortwave_radiation_sum,apparent_temperature_min,apparent_temperature_mean,apparent_temperature_max
2021-12-07 22:00:00+00:00,4.8654175,6.5175004,3.2675,28492.822,23266.1,1638977497,1638949011,55.0,3.73,-2.084389,-0.24582179,1.455184
2021-12-08 22:00:00+00:00,3.5216665,5.7175,1.9175,28409.473,21409.773,1639063882,1639035479,3.0,2.85,-2.6314316,-0.7563599,1.8678398
2021-12-09 22:00:00+00:00,2.9737494,3.8174999,1.8175,28332.527,0.0,1639150271,1639121944,53.0,0.53,-3.0314028,-0.8553767,1.0379186
2021-12-10 22:00:00+00:00,4.9508333,8.117499,2.8174999,28262.205,21450.412,1639236663,1639208405,51.0,2.98,-0.04314518,1.7756666,5.435439
2021-12-11 22:00:00+00:00,8.7820835,10.867499,5.0175004,28198.736,0.0,1639323058,1639294863,53.0,0.72,0.81565666,5.3680673,8.263437
2021-12-12 22:00:00+00:00,9.069582,10.4675,6.7175,28142.322,7076.911,1639409457,1639381318,3.0,1.9,3.5120683,6.212488,8.249846
2021-12-13 22:00:00+00:00,8.03,9.9675,6.1175003,28093.096,0.0,1639495859,1639467769,51.0,0.82,2.9500227,5.010097,7.0816364
2021-12-14 22:00:00+00:00,9.548749,10.867499,7.7675004,28050.436,11686.24,1639582265,1639554217,51.0,1.83,5.488882,7.143772,9.318086
2021-12-15 22:00:00+00:00,7.769583,11.367499,4.6675,28014.209,21444.33,1639668675,1639640663,3.0,3.24,2.1446128,5.9165955,10.048393
2021-12-16 22:00:00+00:00,5.938333,8.0675,4.1175003,27984.42,0.0,1639755089,1639727107,3.0,1.09,2.1936164,4.0581503,6.038272
2021-12-17 22:00:00+00:00,7.000832,8.0675,6.4175,27961.076,0.0,1639841507,1639813548,3.0,1.16,4.4126415,5.1774187,6.9186525
2021-12-18 22:00:00+00:00,7.1924996,8.2175,5.8175,27944.182,0.0,1639927929,1639899986,51.0,1.09,3.2397766,4.63389,5.980921
2021-12-19 22:00:00+00:00,5.273751,7.1175003,-0.3825,27933.732,4473.8823,1640014354,1639986421,3.0,1.64,-3.8168802,2.7278156,4.828994
2021-12-20 22:00:00+00:00,-1.4283333,2.8675,-3.8325,27929.72,22596.89,1640100783,1640072853,3.0,3.66,-7.822025,-5.0013957,-0.049027443
2021-12-21 22:00:00+00:00,-1.7470833,1.1675,-3.8825,27932.13,19539.27,1640187215,1640159282,3.0,3.14,-7.6791873,-5.658901,-2.6817265
2021-12-22 22:00:00+00:00,2.0029166,7.7175,-1.6325,27940.95,829.265,1640273650,1640245708,51.0,1.81,-6.426442,-2.4562669,3.772152
2021-12-23 22:00:00+00:00,8.263332,9.4175,6.1175003,27956.148,707.2689,1640360089,1640332131,51.0,1.13,3.6613245,5.2111173,6.4632826
2021-12-24 22:00:00+00:00,1.0237502,5.8675003,-2.8325,27977.705,9887.696,1640446531,1640418551,73.0,1.86,-8.650997,-3.8447425,3.1123323
2021-12-25 22:00:00+00:00,-0.38458335,2.3174999,-3.8825,28005.59,11351.339,1640532975,1640504967,51.0,2.2,-9.315305,-5.101548,-1.7820425
2021-12-26 22:00:00+00:00,4.613333,7.9675,1.7175,28039.754,0.0,1640619423,1640591380,51.0,1.22,-1.9539909,1.4536289,4.7633038
2021-12-27 22:00:00+00:00,8.698749,10.117499,6.7175,28080.168,10427.274,1640705873,1640677790,61.0,1.36,3.344818,4.745825,6.5389986
2021-12-28 22:00:00+00:00,9.102917,12.0175,7.3175,28126.78,0.0,1640792326,1640764196,63.0,1.27,4.4661837,5.8457866,8.4363365
2021-12-29 22:00:00+00:00,11.957082,13.0675,10.1675,28179.535,2180.4124,1640878782,1640850598,51.0,1.55,6.283863,7.978475,9.853665
2021-12-30 22:00:00+00:00,12.15083,13.5675,10.7175,28238.39,0.0,1640965239,1640936997,51.0,1.37,7.028076,8.260573,9.658751
